ID,Etage,Verortung,Parkplatz,Parkplatz,Position,Reflektiert,Symbole,Typografie,Inhalt,Farbe,Zweck,Richtung,Beleuchtet,Beschädigt,Beidseitig,Für wen,Foto,Notizen
293,9,Gegenüber von,,,wall,false,true,false,"",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/47a2fcd04d-1706378752/img_7073.jpg,""
294,9,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/9/626c47e295-1706378781/img_7074.jpg,""
295,9,Vor,,,ceiling,true,false,true,"Ausgang",green,orientation,left,true,true,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/a5c5f3540f-1706378959/img_7055.jpg,""
296,9,Vor,,,ceiling,true,false,true,"Ausgang",green,orientation,right,true,true,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/94b3dac5f5-1706379017/img_7054.jpg,""
297,9,Zwischen,,24,wall,false,false,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/2fddab74d9-1706379080/img_7050.jpg,""
298,9,Vor,,,ceiling,false,false,false,"",red,note,,false,false,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/9/a8fb0c0f8c-1706379168/img_7044.jpg,""
299,9,Vor,,,ceiling,false,false,false,"",blue,orientation,top,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/9/9442811b48-1706379217/img_7043.jpg,""
300,9,Gegenüber von,,,wall,false,false,false,"",red,note,,false,true,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/9/a42c3c3d50-1706379287/img_7047.jpg,""
301,9,Gegenüber von,,,column,false,false,true,"AUFFAHRT",black,orientation,top,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/9/16eb37e64e-1706379372/img_7046.jpg,""
302,9,Zwischen,,22,wall,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/b5aca94cfa-1706379411/img_7049.jpg,""
303,9,Neben,,,column,false,false,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/ea8e23ce08-1706379476/img_7041.jpg,""
304,9,Zwischen,,36,column,false,false,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/8e253f0e9f-1706379555/img_7040.jpg,""
305,9,Zwischen,,15,wall,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/8928c79896-1706379598/img_7039.jpg,""
306,9,Gegenüber von,,,wall,false,false,false,"",red,note,,false,true,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/9/fb63219150-1706379664/img_7037.jpg,""
307,9,Zwischen,,11,wall,false,false,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/e8b45784ac-1706379718/img_7036.jpg,""
308,9,Gegenüber von,,,door,false,false,true,"Notausgang",green,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/b37edb2f96-1706379777/img_7033.jpg,""
309,9,Gegenüber von,,,wall,true,true,false,"",green,orientation,bottom,true,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/6a6fed4435-1706379822/img_7031.jpg,""
310,9,Vor,,,ceiling,true,true,false,"",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/9fdbc18ba1-1706379861/img_7030.jpg,""
311,9,Gegenüber von,,,ceiling,true,true,false,"",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/9/e716f662a0-1706379895/img_7029.jpg,""
312,10,Gegenüber von,,,door,false,false,true,"Ausgang/Exit",black,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/f67e0fdb3a-1706375057/img_7014.jpg,""
313,10,Gegenüber von,,,wall,true,true,false,"",green,orientation,bottom,true,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/48c67b725c-1706375109/img_7015.jpg,""
314,10,Gegenüber von,,,column,false,true,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/308ca5e463-1706375166/img_7019.jpg,""
315,10,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/19ef0511e2-1706375231/img_7026.jpg,""
316,10,Vor,,,ceiling,true,true,false,"",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/f8a6eb1ed6-1706375350/img_7025.jpg,""
317,10,Vor,,,ceiling,true,true,false,"",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/38f006c0d8-1706375385/img_7024.jpg,""
318,10,Vor,,,ceiling,true,false,true,"Ausgang",green,orientation,left,true,true,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/f5747ccc01-1706375472/img_7023.jpg,""
319,10,Vor,,,ceiling,true,false,true,"Ausgang",green,orientation,right,true,true,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/2f651b1b20-1706375539/img_7022.jpg,""
320,10,Gegenüber von,,,wall,false,true,true,"Rauchen verboten",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/47408ddabf-1706375611/img_7012.jpg,""
321,10,Vor,,,ceiling,false,false,false,"",blue,orientation,bottom,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/24ca5c2128-1706375736/img_7011.jpg,""
322,10,Vor,,,ceiling,false,false,false,"",red,note,,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/46fd4d40c4-1706375834/img_7006.jpg,""
323,10,Gegenüber von,,,wall,false,true,false,"",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/205ce6d7bd-1706375941/img_7010.jpg,""
324,10,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/85f8690e7d-1706376016/img_7009.jpg,""
325,10,Gegenüber von,,,column,false,false,true,"AUSFAHRT",black,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/78c4fcf164-1706376098/img_7007.jpg,""
326,10,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/1ca486046d-1706376179/img_7002.jpg,""
327,10,Zwischen,,30,column,false,false,false,"",blue,orientation,right,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/8551f09cf7-1706376336/img_6999.jpg,""
328,10,Zwischen,,29,wall,false,false,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/417c74b919-1706376404/img_6998.jpg,""
329,10,Zwischen,,1,wall,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/827efdffbe-1706376511/img_6997.jpg,""
330,10,Zwischen,,5,column,false,false,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/3df9c219bd-1706376631/img_6995.jpg,""
331,10,Zwischen,,23,wall,false,true,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/064071e294-1706376720/img_6994.jpg,""
332,10,Vor,,,ceiling,false,false,false,"",blue,,,false,false,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/4176a249b7-1706376809/img_6993.jpg,""
333,10,Vor,,,ceiling,false,false,false,"",blue,orientation,top,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/99c23e8f91-1706376870/img_6992.jpg,""
334,10,Vor,,,ceiling,false,false,false,"",blue,orientation,top,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/c2c1c3a693-1706376940/img_6989.jpg,""
335,10,Vor,,,ceiling,false,false,false,"",red,note,,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/95a6bedb82-1706377009/img_6988.jpg,""
336,10,Gegenüber von,,,wall,false,false,true,"AUFFAHRT",black,,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/10/cfd6762815-1706377125/img_6990.jpg,""
337,10,Gegenüber von,,,column,false,false,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/8c92aaf39f-1706377181/img_6984.jpg,""
338,10,Gegenüber von,,,wall,false,true,true,"Rauchen verboten",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/ad2e37056a-1706377261/img_6981.jpg,""
339,10,Zwischen,,17,wall,false,false,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/572023c3ac-1706377370/img_6987.jpg,""
340,10,Vor,,,ceiling,true,true,false,"",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/9008deb567-1706377569/img_6986.jpg,""
341,10,Vor,,,ceiling,true,true,false,"",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/bc44322fad-1706377609/img_6985.jpg,""
342,10,Gegenüber von,,,wall,true,true,false,"",green,orientation,bottom,true,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/5da93275e6-1706377740/img_6980.jpg,""
343,10,Gegenüber von,,,door,false,false,true,"Notausgang",green,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/10/993222be3a-1706377792/img_6979.jpg,""
344,11,Gegenüber von,,,wall,true,true,false,"",green,orientation,bottom,true,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/534bfe0947-1705745990/image.jpg,""
345,11,Gegenüber von,,,wall,false,false,true,"Ausgang/Exit",black,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/fcc2f04320-1705746196/tuer.jpg,""
346,11,Gegenüber von,,,ceiling,true,true,true,"Ausgang",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/6d2754b23e-1705746308/gruen-dopp.jpg,""
347,11,Gegenüber von,,,ceiling,false,true,true,"Ausgang",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/709ed48d6c-1705746454/gruen-dopp-2.jpg,""
348,11,Gegenüber von,,,wall,false,true,false,"",red,note,,false,true,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/244b61010f-1705746517/feuer.jpg,""
349,11,Gegenüber von,,,column,false,false,true,"AUSFAHRT",black,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/e05f19331b-1705746594/aus.jpg,""
350,11,Gegenüber von,,,wall,false,true,false,"",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/dfc0a45eee-1705746658/fuss.jpg,""
351,11,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/05efeef6d0-1705746742/auto.jpg,""
352,11,Neben,,,wall,false,true,true,"AUSFAHRT",red,orientation,right,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/aff920df7b-1705746823/gelander.jpg,""
353,11,Auf,,,wall,false,false,true,"RESERV",black,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/926a4e76d8-1705746908/tuer-reserv.jpg,""
354,11,Gegenüber von,,,ceiling,false,true,false,"",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/a61a8693bd-1705746983/g.jpg,""
355,11,Gegenüber von,,,ceiling,false,true,false,"",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/49f9e85ec2-1705747038/g2.jpg,""
356,11,Zwischen,,25,column,false,true,false,"",blue,orientation,right,false,true,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/eb01f710fd-1705747111/ab.jpg,""
357,11,Gegenüber von,,,ceiling,false,true,false,"",red,note,,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/6c0153a269-1705747217/h.jpg,""
358,11,Gegenüber von,,,ceiling,false,true,false,"",blue,orientation,right,false,true,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/5903667d9e-1705747378/b2.jpg,""
359,11,Gegenüber von,,,ceiling,false,true,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/6d76b39453-1705747423/r1.jpg,""
360,11,Gegenüber von,,,ceiling,false,true,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/74b97dc419-1705747468/r2.jpg,""
361,11,Zwischen,,22,ceiling,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/466d759305-1705747550/r.jpg,""
362,11,Neben,,,ceiling,false,true,false,"",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/d3e8b5015b-1705747668/f.jpg,""
363,11,Gegenüber von,,,column,false,false,true,"AUFFAHRT",black,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/3d1f6d38a8-1705747754/z.jpg,""
364,11,Zwischen,,21,ceiling,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/921e3fd1da-1705748002/gk.jpg,""
365,11,Auf,,,ceiling,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/40826719a4-1705748054/gq.jpg,""
366,11,Zwischen,,36,ceiling,false,true,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/08e04a33c2-1705748102/gkp.jpg,""
367,11,Gegenüber von,,,ceiling,false,true,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/96ee79b856-1705748173/r1s.jpg,""
368,11,Gegenüber von,,,ceiling,false,true,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/11/44287270d5-1705748223/rgb.jpg,""
369,11,Zwischen,,10,column,false,true,false,"",green,orientation,right,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/5046bd5af5-1705748281/gk3.jpg,""
370,11,Gegenüber von,,,wall,false,true,true,"DEWAG Signograph 139 88 161 04 102 028 (A2k)Ag 749 / EVP M 1,70",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/2f652167f3-1705748437/rauch.jpg,""
371,11,Gegenüber von,,,wall,false,false,true,"Notausgang",green,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/9d7261c513-1705748497/nota.jpg,""
372,11,Gegenüber von,,,ceiling,false,true,false,"",green,orientation,bottom,true,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/317168a876-1705748545/nota2.jpg,""
373,11,Gegenüber von,,,ceiling,false,true,false,"",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/b821d6e934-1705748603/grs1.jpg,""
374,11,Gegenüber von,,,ceiling,false,true,false,"",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/11/75d168953b-1705748646/grs2.jpg,""
375,12,Gegenüber von,,,wall,false,true,true,"Rauchen verboten",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/ab3a1d91c4-1706372791/0096fc07-2f83-4c28-a65f-4f4ee9050f1d_1_102_a.jpeg,""
376,12,Gegenüber von,,,door,false,false,true,"Ausgang/Exit",black,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/6ee0c1873c-1706373375/img_6960.jpg,""
377,12,Gegenüber von,,,wall,true,true,false,"",green,orientation,bottom,true,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/e86eb350a4-1706373443/img_6961.jpg,""
378,12,Gegenüber von,,,wall,false,true,false,"",green,orientation,right,false,true,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/64ea00c03f-1706373650/img_6964.jpg,""
379,12,Vor,,,ceiling,true,false,true,"Ausgang",green,orientation,right,true,true,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/32003195af-1706373814/img_6967.jpg,""
380,12,Vor,,,ceiling,true,false,true,"Ausgang",green,orientation,left,true,true,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/35ae35eb52-1706373856/img_6968.jpg,""
381,12,Vor,,,ceiling,true,true,false,"",green,orientation,left,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/4401beb90b-1706373906/img_6969.jpg,""
382,12,Vor,,,ceiling,true,true,false,"",green,orientation,right,true,false,true,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/d172e44b25-1706374001/img_6970.jpg,""
383,12,Vor,,,ceiling,false,false,false,"",blue,orientation,bottom,false,false,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/12/7ea44dde77-1706374095/img_6972.jpg,""
384,12,Vor,,,ceiling,false,false,false,"",red,note,,false,false,true,"driver",http://parkhaus.digitalisat.com/media/pages/signs/12/39db5c2b26-1706374168/img_6955.jpg,""
385,12,Zwischen,,31,wall,false,true,false,"",green,orientation,left,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/de811bb996-1706374331/img_6953.jpg,""
386,12,Gegenüber von,,,column,false,false,true,"AUSFAHRT",black,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/12/b5422d8fae-1706374485/img_6956.jpg,""
387,12,Gegenüber von,,,wall,false,true,false,"",red,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/ae6b9a3b17-1706374536/img_6957.jpg,""
388,12,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/12/bb8c3ac568-1706374583/img_6958.jpg,""
389,12,Gegenüber von,,,door,false,false,true,"Die Tür bitte richtig schließen!! ",white,note,,false,false,false,"pedestrian",http://parkhaus.digitalisat.com/media/pages/signs/12/564d61232f-1706374723/img_6947.jpg,""
390,12,Gegenüber von,,,wall,false,false,false,"",red,note,,false,false,false,"driver",http://parkhaus.digitalisat.com/media/pages/signs/12/73378af6ce-1706374818/img_6950.jpg,""
